Order_ID,Customer_ID,Supplier_ID,Supplier_Reliability_Score,Item_ID,Item_Category,Order_Quantity,Expected_Delivery_Days,Transport_Mode,Shipment_Distance_km,Actual_Delivery_Days,Delay,Disruption_Flag,Inventory_Level,Stock_Shortage_Risk,Cost_Per_Unit,Total_Order_Cost,Customer_Priority,Order_Flexibility,Predicted_Optimal_Supplier_ID,Order_Year,Order_Month,Order_Day
-1.7317044320414525,-1.3877479682962421,-0.013602559228045888,0.767793903142427,-0.7043951763525996,1.0633726327439912,-1.1592475665063113,1.5402419772257903,-0.4406710454816988,1.2741665020255164,1.163869629268067,-0.5490041147016989,-0.1435843039374836,-1.2657367792903567,-0.2637033353414171,-0.7732847064996938,-0.9623100160245093,2.351045542647597,1.2601554342328174,0.0,2026,3,14
-1.7310116117045686,1.4206962194409694,1.4182457805662485,-1.5824996659234076,-0.7043951763525996,1.0633726327439912,0.238994530416538,-1.6436842010626276,-1.335979955440453,-1.251033148031346,-1.6769924512842773,-0.5490041147016989,-0.1435843039374836,0.6266270297368596,-0.2637033353414171,-0.861053078747976,-0.4730580648454951,-0.4253426749334104,-0.7935529005664289,0.0,2026,1,29
-1.7303187913676845,0.32158904967220886,-1.4454508990223403,1.237852616955594,-1.4094954529818284,1.0633726327439912,-0.6349067801602428,-1.2899146256972478,-0.4406710454816988,-1.5842192129694042,-1.3613411090006835,-0.5490041147016989,-0.1435843039374836,-0.09591187916444115,-0.2637033353414171,0.6529513425348907,-0.1522624488422877,2.351045542647597,1.2601554342328174,0.0,2026,2,5
-1.7296259710308006,-1.1034363344759317,-0.729526729125193,0.2977351893292601,1.4109056535350868,-1.5930666196766712,-1.1592475665063113,0.12516367576427123,-1.335979955440453,0.20937398291820622,-0.09873573986630821,-0.5490041147016989,-0.1435843039374836,0.5578138003176881,-0.2637033353414171,1.1247063433694071,-0.5039674841438083,-0.4253426749334104,1.2601554342328174,0.0,2026,3,24
-1.7289331506939167,0.5573596728402711,-0.729526729125193,0.2977351893292601,0.0007051002766291512,-0.26484699346634005,1.1128958409933187,0.8327028264950307,1.3499467744358096,0.7543962407221457,1.163869629268067,1.821479972956759,6.964549554353784,-1.4377698528382854,2.8821760006731023,-1.731422770210107,-1.0473109190948706,-0.4253426749334104,-0.7935529005664289,0.0,2026,2,9
-1.7282403303570326,1.1710567360865507,-0.013602559228045888,0.767793903142427,0.0007051002766291512,-0.26484699346634005,1.6372366273393872,-0.2286058996011085,-0.4406710454816988,-0.6127187920447501,-0.414387082149902,-0.5490041147016989,-0.1435843039374836,0.041714579673901846,-0.2637033353414171,0.9711116919349134,2.2496202122030624,-0.4253426749334104,-0.7935529005664289,0.0,2026,3,6
-1.7275475100201487,0.4706792966755423,-0.013602559228045888,0.767793903142427,-0.7043951763525996,1.0633726327439912,0.238994530416538,0.8327028264950307,1.3499467744358096,0.5993770399825439,0.5325669447008794,-0.5490041147016989,-0.1435843039374836,-0.47438464096988436,-0.2637033353414171,-1.5522290102031977,-0.9737906574781685,-0.4253426749334104,1.2601554342328174,0.0,2026,2,2
-1.7268546896832648,-0.7359115395374819,-1.4454508990223403,1.237852616955594,-0.7043951763525996,1.0633726327439912,0.41377479253189414,1.5402419772257903,-1.335979955440453,1.2832852785396107,1.163869629268067,-0.5490041147016989,-0.1435843039374836,-0.37116479684112713,-0.2637033353414171,-0.2101043179065502,0.10163635253671337,-0.4253426749334104,-0.7935529005664289,0.0,2026,2,24
-1.7261618693463807,-1.5368382152995756,-1.4454508990223403,1.237852616955594,0.705805376905858,-0.26484699346634005,-1.3340278286216674,-0.936145050331868,1.3499467744358096,-1.332400692310956,-1.0456897667170897,-0.5490041147016989,-0.1435843039374836,-0.6808243292273989,-0.2637033353414171,-0.9963626526307442,-1.0718176729671045,-0.4253426749334104,-0.7935529005664289,0.0,2026,2,23
-1.7254690490094968,-1.3738791081098856,1.4182457805662485,-1.5824996659234076,-1.4094954529818284,1.0633726327439912,0.41377479253189414,0.47893325112965096,0.4546378644770554,0.8939836658225111,0.2169156024172856,-0.5490041147016989,-0.1435843039374836,-0.5431978703890559,-0.2637033353414171,1.5854902976728882,1.5108850909733775,-0.4253426749334104,-0.7935529005664289,0.0,2026,2,3
-1.724776228672613,-0.44119826057740413,-0.729526729125193,0.2977351893292601,0.705805376905858,-0.26484699346634005,1.287676103108675,-0.936145050331868,-1.335979955440453,-1.3723830201035228,-1.0456897667170897,-0.5490041147016989,-0.1435843039374836,-1.6442095410957998,5.634820419685807,0.3567330861969385,1.233141880421392,-0.4253426749334104,-0.7935529005664289,0.0,2026,1,26
-1.724083408335729,0.3666628452778678,1.4182457805662485,-1.5824996659234076,-0.7043951763525996,1.0633726327439912,0.41377479253189414,-0.2286058996011085,-0.4406710454816988,-0.16169007677070493,-0.09873573986630821,1.821479972956759,-0.1435843039374836,-0.6120110998082274,-0.2637033353414171,0.09342796945209214,0.3398596627001413,2.351045542647597,1.2601554342328174,0.0,2026,2,11
-1.723390587998845,0.7133843499367828,0.7023216106691013,-0.6423822382970737,1.4109056535350868,-1.5930666196766712,-0.28534625592953045,0.47893325112965096,-0.4406710454816988,0.24935631071077322,0.2169156024172856,-0.5490041147016989,-0.1435843039374836,0.9362865621231313,-0.2637033353414171,-0.5977479620031296,-0.5214092278907135,-0.4253426749334104,1.2601554342328174,0.0,2026,3,12
-1.722697767661961,1.4241634344875584,-0.013602559228045888,0.767793903142427,-0.7043951763525996,1.0633726327439912,0.238994530416538,1.89401155259117,-1.335979955440453,1.7048533312296592,1.4795209715516608,-0.5490041147016989,-0.1435843039374836,-0.8528574027753276,-0.2637033353414171,-1.566857072244578,-0.9843881726661616,-0.4253426749334104,-0.7935529005664289,0.0,2026,2,25
-1.7220049473250771,0.25224474874042585,-1.4454508990223403,1.237852616955594,-0.7043951763525996,1.0633726327439912,0.06421426830118185,1.1864724018604105,1.3499467744358096,1.4432145897098787,0.8482182869844732,-0.5490041147016989,-0.1435843039374836,-0.8528574027753276,-0.2637033353414171,0.46644355150729117,0.3447168571613048,2.351045542647597,-0.7935529005664289,0.0,2026,3,6
-1.721312126988193,-1.0930346893361644,1.4182457805662485,-1.5824996659234076,-1.4094954529818284,1.0633726327439912,0.9381155788779626,0.12516367576427123,-0.4406710454816988,0.034012896108701896,0.8482182869844732,1.821479972956759,-0.1435843039374836,-0.9560772469040849,-0.2637033353414171,0.11537006251416268,0.7253442776633898,-0.4253426749334104,-0.7935529005664289,0.0,2026,3,13
